종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"204480","TIGER 차이나CSI300레버리지(합성)","27880","-315","-1.12","28107.02","27890","28200","27730","9446","263311253","112635200000","0","4040000","CSI 300 Index","4660.41","-59.17","-1.25"
"217780","TIGER 차이나CSI300인버스(합성)","5415","45","0.84","5528.60","5415","5465","5345","523","2845675","8393250000","0","1550000","CSI 300 Index","4660.41","-59.17","-1.25"
"245360","TIGER 차이나HSCEI","13715","-195","-1.40","13753.35","13830","13865","13610","9269","126808362","42516500000","0","3100000","Hang Seng China H","9015.47","-159.71","-1.74"
"414780","TIGER 차이나과창판STAR50(합성)","12695","80","0.63","12708.45","12615","12795","12600","244517","3102829325","204389500000","0","16100000","STAR 50 Index(Price Return)","1470.33","-10.67","-0.72"
"0067V0","TIGER 차이나글로벌리더스TOP3+","11365","20","0.18","11617.13","11345","11535","11235","5106","57942400","61371000000","0","5400000","Solactive-KEDI 차이나글로벌리더스TOP3플러스 지수 (Price Return, CNH)","2482.84","-10.44","-0.42"
"371470","TIGER 차이나바이오테크SOLACTIVE","8685","-175","-1.98","8779.45","8835","8885","8655","64823","563690519","65311200000","0","7520000","Solactive China Biotech Index(PR)","1766.01","-19.62","-1.10"
"396520","TIGER 차이나반도체FACTSET","11160","15","0.13","11173.27","11005","11310","11005","132149","1479963786","235252800000","0","21080000","FactSet China Semiconductor 지수(PR)","254.34","-0.04","-0.02"
"371460","TIGER 차이나전기차SOLACTIVE","12500","-90","-0.71","12598.26","12585","12590","12435","794751","9947026483","1408500000000","0","112680000","Solactive China Electric Vehicle and Battery Index(PR)","2491.06","-23.29","-0.93"
"456680","TIGER 차이나전기차레버리지(합성)","9630","-165","-1.68","9814.43","9930","9930","9620","24588","238542015","62017200000","0","6440000","Solactive China Electric Vehicle and Battery Index(PR)","2491.06","-23.29","-0.93"
"0133E0","TIGER 차이나증권","9705","-60","-0.61","9722.47","9765","9890","9600","81657","790171111","18924750000","0","1950000","Solactive China Securities Index (Price Return)","2554.46","-21.59","-0.84"
"396510","TIGER 차이나클린에너지SOLACTIVE","8735","-120","-1.36","8836.86","8855","8855","8735","3552","31196273","20614600000","0","2360000","Solactive China Clean Energy 지수(PR)","2175.63","-43.41","-1.96"
"0047A0","TIGER 차이나테크TOP10","11650","-100","-0.85","11795.20","11750","11770","11535","427155","4962096135","256882500000","0","22050000","Mirae Asset China Tech Top 10 지수 (Price Return)","3798.56","0.00","0.00"
"117690","TIGER 차이나항셍30","22145","-340","-1.51","22262.40","22760","22760","22035","4970","109960044","12179750000","0","550000","Hang Seng China (Hong Kong-listed) 30 Index","9567.21","-136.76","-1.41"
"371160","TIGER 차이나항셍테크","8475","-125","-1.45","8550.52","8535","8565","8430","1376048","11647991655","962336250000","0","113550000","Hang Seng TECH Index","5360.42","-48.56","-0.90"
"438320","TIGER 차이나항셍테크레버리지(합성 H)","7710","-225","-2.84","7810.53","7780","7905","7580","71827","550709005","30685800000","0","3980000","Hang Seng TECH Index","5360.42","-48.56","-0.90"
"0053L0","TIGER 차이나휴머노이드로봇","13650","150","1.11","13712.97","13495","13675","13335","852027","11527387329","455227500000","0","33350000","Mirae Asset China Humanoid Robot 지수(PR)","3241.87","0.00","0.00"
"0117V0","TIGER 코리아AI전력기기TOP3플러스","15900","-150","-0.93","15849.10","15760","16100","15670","1797031","28561787571","390345000000","0","24550000","KEDI 코리아AI전력기기TOP3플러스 지수","23223.22","-333.01","-1.41"
"292150","TIGER 코리아TOP10","29455","100","0.34","29363.75","29355","29820","29225","4302710","127138489371","2042704250000","0","69350000","FnGuide TOP10 지수","10382.91","-20.62","-0.20"
"0052D0","TIGER 코리아배당다우존스","16705","45","0.27","16673.70","16705","16910","16480","504266","8430880898","520360750000","0","31150000","Dow Jones Korea Dividend 30 지수 (Price Return)","2252.01","-6.91","-0.31"
"0104P0","TIGER 코리아배당다우존스위클리커버드콜","12535","45","0.36","12514.59","12610","12690","12355","39422","494473917","40112000000","0","3200000","KRX 다우존스 코리아 배당 30 타겟 7% 위클리 커버드콜 지수","2960.85","-9.15","-0.31"
"496080","TIGER 코리아밸류업","24290","90","0.37","24216.78","24180","24575","24065","1957730","47680848887","297552500000","0","12250000","코리아 밸류업 지수","2458.82","-5.29","-0.21"
"0091P0","TIGER 코리아원자력","16240","-60","-0.37","16222.95","16120","16625","15860","3498577","57246848278","367024000000","0","22600000","iSelect 코리아 원자력 지수 (Price Return)","3534.40","-25.76","-0.72"
"471780","TIGER 코리아테크액티브","22205","-180","-0.80","22188.48","22310","22605","22165","121723","2725772785","44632050000","0","2010000","KRX 정보기술","3485.11","-48.19","-1.36"
"0148J0","TIGER 코리아휴머노이드로봇산업","13535","-335","-2.42","13517.49","13585","13645","13345","3031239","40908443387","682840750000","0","50450000","KEDI 코리아 휴머노이드로봇산업 지수 (PR)","8864.89","-240.07","-2.64"
"232080","TIGER 코스닥150","19330","-380","-1.93","19358.62","19500","19610","19240","5810198","112554675460","1976299200000","0","102240000","코스닥 150","1902.19","-44.31","-2.28"
"233160","TIGER 코스닥150 레버리지","18490","-760","-3.95","18550.74","18785","19060","18310","1430483","26565131898","253313000000","0","13700000","코스닥 150","1901.96","-44.54","-2.29"
"261060","TIGER 코스닥150IT","22875","-430","-1.85","22825.91","23000","23100","22685","129635","2963356730","39345000000","0","1720000","코스닥 150 정보기술","1169.57","-36.04","-2.99"
"261070","TIGER 코스닥150바이오테크","19380","-195","-1.00","19342.47","19370","19470","19150","197368","3808888530","96512400000","0","4980000","코스닥 150 헬스케어","6716.21","-84.20","-1.24"
"250780","TIGER 코스닥150선물인버스","2325","40","1.75","2323.90","2315","2340","2295","596354","1386225001","12787500000","0","5500000","F-코스닥150 지수","2205.74","-42.48","-1.89"
"461580","TIGER 코스닥글로벌","18125","-285","-1.55","18091.14","18505","18505","18005","587058","10683594552","22656250000","0","1250000","코스닥 글로벌 지수","2289.43","-81.55","-3.44"
"277630","TIGER 코스피","57355","45","0.08","57331.50","57310","58095","57025","89960","5176292332","387146250000","0","6750000","코스피","5507.03","-15.24","-0.28"
"210780","TIGER 코스피고배당","26370","570","2.21","26319.04","26085","26645","25880","85079","2237232041","84647700000","0","3210000","코스피 고배당 50","5251.33","91.78","1.78"
"277640","TIGER 코스피대형주","29235","135","0.46","29165.56","29100","29575","29010","65526","1919072549","42390750000","0","1450000","코스피 대형주","5823.53","-8.57","-0.15"
"277650","TIGER 코스피중형주","22845","-325","-1.40","22899.41","22890","23105","22735","3615","82678755","4569000000","0","200000","코스피 중형주","4461.39","-10.60","-0.24"
"376410","TIGER 탄소효율그린뉴딜","19205","20","0.10","19213.34","19255","19470","19110","7210","139119090","19205000000","0","1000000","KRX/S&P 탄소효율 그린뉴딜지수","3242.09","-10.96","-0.34"
"447770","TIGER 테슬라채권혼합Fn","14665","-195","-1.31","14747.51","14660","14755","14635","693193","10187205668","662858000000","0","45200000","FnGuide 테슬라채권혼합 지수","3763.77","-20.78","-0.55"
"0060H0","TIGER 토탈월드스탁액티브","12140","-175","-1.42","12161.32","12285","12285","12130","136782","1664025657","364200000000","0","30000000","FTSE Global All Cap Index(PR)","1157.16","-2.57","-0.22"
"387280","TIGER 퓨처모빌리티액티브","11560","-210","-1.78","11567.79","11775","11880","11525","15127","175613957","19074000000","0","1650000","FnGuide 퓨처모빌리티 지수","2960.36","-69.88","-2.31"
"449690","TIGER 한중반도체(합성)","35235","450","1.29","35042.14","34850","35350","34850","735","25905072","26426250000","0","750000","KRX CSI 한·중 반도체지수","8555.01","-58.51","-0.68"
"449680","TIGER 한중전기차(합성)","12875","-75","-0.58","12830.95","12930","12930","12875","311","4019565","10943750000","0","850000","KRX CSI 한·중 전기차지수","5529.05","-104.23","-1.85"
"143860","TIGER 헬스케어","52055","-620","-1.18","52115.18","52470","52470","51670","58256","3034841338","224877600000","0","4320000","KRX 헬스케어","5296.44","-53.67","-1.00"
"138540","TIGER 현대차그룹플러스","58200","-600","-1.02","58079.96","58380","58890","57900","574182","33527979740","544752000000","0","9360000","MKF 현대차그룹+ FW","67320.89","-1249.47","-1.82"
"228790","TIGER 화장품","3760","-25","-0.66","3768.55","3750","3810","3725","3803386","14357584294","364569600000","0","96960000","WISE 화장품 지수","3801.44","-33.95","-0.89"
"441800","TIME Korea플러스배당액티브","27785","680","2.51","27707.85","27325","28300","27220","1300793","36172268542","494573000000","0","17800000","코스피 200","814.59","-1.69","-0.21"
"463050","TIME K바이오액티브","18900","-325","-1.69","18969.86","18950","19120","18815","510504","9658098415","459270000000","0","24300000","KRX 헬스케어","5296.07","-54.04","-1.01"
"404120","TIME K신재생에너지액티브","22965","-355","-1.52","23042.54","23130","23335","22900","3155","72856815","13779000000","0","600000","KRX 기후변화 솔루션지수","4040.17","-88.19","-2.14"
"385710","TIME K이노베이션액티브","12880","20","0.16","12850.96","12860","12935","12630","15308","195884042","11592000000","0","900000","KRX BBIG 지수","2044.54","-23.59","-1.14"
"410870","TIME K컬처액티브","12420","-110","-0.88","12436.47","12515","12560","12395","35405","441690612","53406000000","0","4300000","FnGuide K-컬처 지수","769.85","-13.77","-1.76"
"456600","TIME 글로벌AI인공지능액티브","39845","-565","-1.40","40034.95","40000","40150","39785","422151","16880677112","1184193400000","0","29720000","Solactive Global Artificial Intelligence 지수","429.95","1.87","0.44"
"485810","TIME 글로벌바이오액티브","10420","-125","-1.19","10452.89","10575","10575","10390","12160","126755355","13546000000","0","1300000","KEDI 글로벌 불로장생바이오 지수(원화환산)","1636.36","0.00","0.00"
"494180","TIME 글로벌소비트렌드액티브","13710","-230","-1.65","13784.92","13940","13940","13655","2043","28040795","15081000000","0","1100000","Solactive 뉴에이지컨수머지수","1386.47","-2.41","-0.17"
"478150","TIME 글로벌우주테크&방산액티브","21645","-220","-1.01","21759.54","21770","21780","21605","192263","4172722347","395021250000","0","18250000","Solactive Aerospace and Defense USD Index PR","3374.74","52.44","1.58"
"0113D0","TIME 글로벌탑픽액티브","11000","-125","-1.12","10994.00","10900","11100","10900","208912","2297466216","82500000000","0","7500000","Bloomberg World Large, Mid & Small cap PR Index","2364.97","-5.20","-0.22"
"426020","TIME 미국S&P500액티브","28485","-405","-1.40","28478.68","28630","28630","28410","151439","4319476222","180025200000","0","6320000","S&P 500","6836.17","3.41","0.05"
"426030","TIME 미국나스닥100액티브","36525","-655","-1.76","36663.87","36735","36800","36310","467910","17140439592","1046076000000","0","28640000","NASDAQ 100","24732.73","45.12","0.18"
"0019K0","TIME 미국나스닥100채권혼합50액티브","11705","-90","-0.76","11737.63","11700","11750","11630","250598","2937604135","152750250000","0","13050000","FnGuide 미국나스닥100 단기채권혼합 지수","2096.41","-18.07","-0.85"
"0036D0","TIME 미국배당다우존스액티브","10830","-180","-1.63","10833.78","10980","10980","10620","28916","313412905","23826000000","0","2200000","Dow Jones U.S. Dividend 100 Price Return Index","6682.98","52.78","0.80"
"0043Y0","TIME 차이나AI테크액티브","15550","-80","-0.51","15678.91","15485","15645","15425","133506","2071475780","192042500000","0","12350000","Solactive China Artificial Intelligence 지수(원화환산)(PR)","2684.29","-8.06","-0.30"
"495060","TIME 코리아밸류업액티브","22525","345","1.56","22408.06","22180","22840","22180","225915","5093939944","95731250000","0","4250000","코리아 밸류업 지수","2458.82","-5.29","-0.21"
"385720","TIME 코스피액티브","20035","135","0.68","19990.81","19865","20250","19865","192595","3867998337","250437500000","0","12500000","코스피","5507.01","-15.26","-0.28"
"108590","TREX 200","81820","-100","-0.12","81755.08","81755","82935","81335","1145","94513255","16364000000","0","200000","코스피 200","815.03","-1.25","-0.15"
"145850","TREX 펀더멘탈 200","89070","80","0.09","89028.08","88990","90110","88990","316","28198600","22267500000","0","250000","FnGuide-RAFI 코리아200 지수","22573.64","-5.94","-0.03"
"472720","TRUSTON 주주가치액티브","23325","125","0.54","23250.43","23050","23620","23050","5796","135182555","13995000000","0","600000","코스피 200","815.03","-1.25","-0.15"
"496130","TRUSTON 코리아밸류업액티브","21245","-105","-0.49","21354.08","21355","21665","21245","992","21377455","12747000000","0","600000","코리아 밸류업 지수","2458.82","-5.29","-0.21"
"433250","UNICORN R&D 액티브","20970","-100","-0.47","20923.38","21130","21130","20870","1027","21667300","8388000000","0","400000","코스피 200","815.03","-1.25","-0.15"
"494220","UNICORN SK하이닉스밸류체인액티브","29765","-35","-0.12","29751.02","29800","30450","29765","268033","8067451671","104177500000","0","3500000","FnGuide SK하이닉스밸류체인 지수","5766.47","-158.16","-2.67"
"470310","UNICORN 생성형AI강소기업액티브","13150","-235","-1.76","13116.92","13240","13240","13050","333","4367630","3287500000","0","250000","iSelect AI 지수","2136.24","-22.37","-1.04"
"476000","UNICORN 포스트IPO액티브","12295","-230","-1.84","12258.01","12335","12340","12195","752","9225545","5532750000","0","450000","iSelect 포스트 IPO 지수","1666.90","-23.73","-1.40"
"422260","VITA MZ소비액티브","11290","-45","-0.40","11258.91","11220","11370","11105","2774","31331532","16935000000","0","1500000","FnGuide MZ 소비 지수","1109.23","-12.76","-1.14"
"452440","VITA 밸류알파액티브","19410","-220","-1.12","19440.00","19630","19630","19410","2414","47022680","13587000000","0","700000","FnGuide 밸류알파지수","2658.51","-35.62","-1.32"
"448100","WON 200","84285","-85","-0.10","84224.92","84230","85400","83855","11303","953594369","92713500000","0","1100000","코스피 200","815.03","-1.25","-0.15"
"413930","WON AI ESG액티브","21500","5","0.02","21474.89","21590","21700","21400","1220","26303645","13975000000","0","650000","MK-iSelect AI ESG 지수(시장가격지수)","3096.98","-10.55","-0.34"
